Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10
68,367.62,369.72,323.07,176.3,119.2,81.97,65.21,54.18,41.92,371.17,39.09
69,367.72,369.44,321.92,176.23,119.11,81.91,65.1,54.08,41.87,369.84,39.05
70,367.79,369.11,320.71,175.96,119.0,81.85,64.95,53.93,41.81,368.17,39.01
71,367.88,368.81,319.52,175.67,118.89,81.77,64.81,53.8,41.74,367.11,38.96
72,367.93,368.46,318.31,175.49,118.78,81.68,64.68,53.72,41.67,365.92,38.91
73,367.98,368.21,316.65,175.34,118.63,81.61,64.56,53.65,41.65,364.59,38.87
74,367.96,367.82,315.14,175.1,118.49,81.53,64.43,53.57,41.65,362.88,38.83
75,368.04,367.44,314.1,175.0,118.4,81.73,64.37,53.5,41.64,361.22,38.8
76,368.16,367.2,313.01,174.65,118.3,81.46,64.27,53.54,41.65,360.82,38.78
77,368.26,366.97,311.88,174.31,118.21,81.34,64.27,53.52,41.65,360.84,38.77
78,368.29,366.7,310.76,174.31,118.1,81.56,64.19,53.65,41.62,360.5,38.74
79,368.21,366.38,309.67,173.73,118.0,81.44,64.15,53.6,41.59,360.77,38.71
80,368.1,366.03,308.68,173.77,117.88,81.56,64.06,53.26,41.55,359.98,38.7
81,368.0,365.43,307.59,173.31,117.7,81.32,63.88,53.8,41.49,362.09,38.66
82,367.97,364.96,306.94,172.94,117.57,80.94,63.77,53.14,41.46,363.34,38.64
83,367.94,364.7,306.58,173.01,117.48,81.53,63.71,53.69,41.43,362.87,38.62
84,367.96,364.46,307.15,172.4,117.4,80.89,63.69,53.21,41.43,362.53,38.62
85,367.91,364.24,309.04,172.42,117.32,80.95,63.65,53.15,41.4,362.85,38.59
86,367.86,364.05,311.45,171.9,117.23,80.68,63.56,53.13,41.39,363.41,38.58
87,367.76,363.88,314.41,171.76,117.17,80.57,63.5,52.97,41.36,363.62,38.56
88,367.62,363.74,317.2,171.44,117.1,80.59,63.39,52.98,41.32,363.54,38.56
89,367.47,363.59,320.03,171.17,117.03,80.39,63.28,52.75,41.28,363.53,38.54
90,367.38,363.46,321.6,171.69,116.97,80.33,63.2,52.67,41.23,363.0,38.5
91,367.3,363.37,322.26,171.2,116.86,80.58,63.06,52.88,41.16,363.17,38.48
92,367.25,363.45,323.88,170.82,116.8,80.15,62.96,52.52,41.07,363.22,38.44
93,367.18,363.57,325.58,170.95,116.76,80.06,62.87,52.47,41.02,364.48,38.41
94,367.08,363.73,327.25,171.1,116.72,79.97,62.82,52.42,40.97,364.89,38.38
95,367.02,363.92,327.8,171.14,116.68,79.89,62.77,52.36,40.93,364.08,38.35
96,366.97,364.08,328.89,171.22,116.63,79.8,62.71,52.25,40.88,363.33,38.32
97,366.9,364.22,330.16,171.27,116.59,79.74,62.61,52.18,40.82,362.63,38.29
98,366.85,364.39,330.83,171.39,116.57,79.66,62.57,52.13,40.8,362.02,38.25
99,366.83,364.57,330.7,171.43,116.51,79.57,62.47,51.99,40.75,361.49,38.23
100,366.83,364.96,329.73,171.4,116.42,79.46,62.33,51.86,40.67,361.44,38.19
101,366.86,365.4,328.23,171.34,116.29,79.37,62.2,51.75,40.59,360.79,38.14
102,366.89,365.63,327.09,171.33,116.2,79.27,62.17,51.71,40.54,360.37,38.1
103,366.94,365.82,325.95,171.37,116.11,79.16,62.06,51.65,40.48,359.97,38.12
104,366.98,365.97,324.85,171.41,116.01,79.09,61.95,51.59,40.42,360.01,38.05
105,367.02,366.07,323.73,171.49,115.91,78.99,61.86,51.56,40.37,360.31,38.0
106,367.06,366.14,322.55,171.66,115.83,78.91,61.83,51.54,40.37,360.38,37.97
107,367.12,366.17,321.4,171.87,115.77,78.84,61.8,51.54,40.35,360.54,37.93
108,367.16,366.16,319.84,172.08,115.69,78.77,61.74,51.54,40.35,361.02,37.88
109,367.22,366.14,318.46,172.32,115.65,78.7,61.76,51.53,40.4,361.09,37.86
110,367.24,366.09,317.79,172.46,115.63,78.64,61.78,51.59,40.44,360.99,37.92
111,367.25,366.07,317.42,172.5,115.61,78.6,61.79,51.56,40.46,360.97,37.87
112,367.22,365.98,319.31,172.58,115.59,78.54,61.75,51.55,40.46,359.71,37.86
113,367.1,365.89,321.37,172.64,115.59,78.49,61.73,51.49,40.45,358.58,37.86
114,366.93,365.79,323.54,172.71,115.6,78.43,61.73,51.48,40.45,358.45,37.84
115,366.72,365.67,325.54,172.75,115.62,78.4,61.67,51.48,40.42,358.81,37.83
116,366.61,365.54,326.59,172.79,115.63,78.33,61.61,51.36,40.39,359.42,37.84
117,366.49,365.39,326.95,172.85,115.66,78.32,61.51,51.36,40.34,359.01,37.77
118,366.45,365.31,326.51,172.89,115.68,78.24,61.48,51.33,40.35,358.74,37.75
119,366.45,365.33,325.8,173.22,115.67,78.26,61.5,51.48,40.38,359.15,37.73
120,366.48,365.4,325.26,173.2,115.64,78.24,61.48,51.6,40.37,359.83,37.72
121,366.51,365.49,324.83,173.41,115.61,78.23,61.45,51.37,40.34,359.93,37.69
122,366.55,365.6,324.38,173.52,115.57,78.18,61.4,51.43,40.32,360.1,37.68
123,366.6,365.73,323.86,173.37,115.53,77.96,61.35,51.23,40.28,360.94,37.65
124,366.64,365.85,323.34,173.66,115.5,78.16,61.29,51.29,40.24,361.33,37.63
125,366.68,365.97,322.81,173.41,115.47,77.99,61.19,51.18,40.19,361.24,37.6
126,366.71,366.06,322.24,173.35,115.42,77.79,61.11,50.92,40.14,361.0,37.57
127,366.74,366.16,321.43,173.5,115.36,77.87,61.01,50.95,40.07,360.7,37.52
128,366.78,366.24,320.64,173.18,115.29,77.66,60.94,50.84,39.99,359.72,37.5
129,366.79,366.29,320.11,173.06,115.22,77.6,60.87,50.79,39.95,359.08,37.48
130,366.82,366.33,319.55,172.84,115.14,77.66,60.82,50.78,39.91,358.96,37.44
131,366.83,366.38,318.94,172.67,115.07,77.46,60.8,50.7,39.87,359.85,37.42
132,366.85,366.44,318.36,172.58,115.01,77.43,60.78,50.71,39.87,360.34,37.4
133,366.86,366.47,317.65,172.46,114.94,77.37,60.75,50.75,39.87,360.92,37.38
134,366.86,366.5,316.92,172.38,114.89,77.31,60.67,50.73,39.87,361.28,37.35
135,366.86,366.52,316.29,172.31,114.84,77.25,60.66,50.74,39.87,361.32,37.34
136,366.87,366.55,315.26,172.28,114.78,77.21,60.63,50.77,39.87,360.9,37.29
137,366.87,366.56,314.38,172.1,114.73,77.17,60.59,50.76,39.86,360.08,37.33
138,366.86,366.56,313.89,171.86,114.7,77.1,60.52,50.68,39.84,360.1,37.27
139,366.86,366.53,313.44,171.7,114.65,77.07,60.45,50.63,39.8,360.07,37.25
140,366.84,366.5,312.98,171.47,114.61,76.98,60.36,50.52,39.77,359.88,37.24
141,366.84,366.47,312.57,171.26,114.55,76.93,60.27,50.44,39.71,359.66,37.22
142,366.83,366.43,312.2,170.93,114.49,76.83,60.19,50.35,39.68,359.19,37.2
143,366.83,366.39,311.82,170.68,114.41,76.78,60.11,50.26,39.64,358.25,37.15
144,366.81,366.36,311.48,170.28,114.33,76.66,60.03,50.21,39.59,358.66,37.12
145,366.75,366.23,313.07,169.92,114.21,76.55,59.93,50.11,39.52,358.26,37.09
146,366.51,366.01,316.73,169.8,114.1,76.54,59.89,50.16,39.47,357.53,37.05
147,366.39,365.89,318.43,169.67,114.05,76.46,59.92,50.2,39.47,356.94,37.02
148,366.31,365.77,318.98,169.61,114.01,76.67,59.94,50.21,39.49,356.4,37.02
149,366.25,365.7,319.15,169.3,113.98,76.36,59.92,50.26,39.48,356.63,37.01
150,366.23,365.68,319.04,169.23,113.94,76.3,59.85,50.03,39.47,356.64,36.98
151,366.22,365.7,318.76,169.26,113.9,76.39,59.75,49.99,39.42,355.94,36.97
152,366.23,365.76,318.29,169.06,113.86,76.18,59.64,49.73,39.38,356.04,36.95
153,366.27,365.88,317.78,169.18,113.81,76.37,59.55,49.66,39.32,355.77,36.88
154,366.31,366.1,316.95,169.0,113.7,76.22,59.42,49.8,39.27,356.48,36.88
155,366.34,366.26,316.35,168.87,113.61,76.01,59.31,49.53,39.22,356.94,36.86
156,366.36,366.36,316.02,168.81,113.53,76.42,59.23,49.94,39.18,357.89,36.85
157,366.38,366.5,315.66,168.38,113.43,75.87,59.16,49.42,39.13,358.05,36.81
158,366.39,366.55,315.3,168.25,113.34,75.81,59.08,49.37,39.11,357.59,36.79
159,366.4,366.64,314.93,168.19,113.25,75.74,59.01,49.35,39.1,356.17,36.76
160,366.4,366.71,314.42,168.12,113.17,75.7,58.95,49.3,39.07,355.78,36.73
161,366.38,366.76,313.67,167.95,113.09,75.63,58.9,49.21,39.04,358.58,36.7
162,366.33,366.79,312.69,167.77,112.99,75.56,58.83,49.16,39.0,360.69,36.67
163,366.33,366.91,311.2,167.63,112.85,75.51,58.8,49.14,39.0,361.06,36.64
164,366.42,366.94,309.74,167.5,112.7,75.46,58.73,49.07,39.01,360.73,36.62
165,366.65,366.98,308.78,167.32,112.62,75.41,58.68,49.02,39.01,359.99,36.6
166,366.79,366.91,307.82,167.23,112.53,75.35,58.63,49.05,39.01,359.09,36.58
167,366.9,366.71,306.91,167.1,112.46,75.33,58.59,49.03,39.02,358.45,36.58
168,367.02,366.29,306.0,166.88,112.38,75.28,58.53,49.0,39.05,358.76,36.56
169,367.2,366.09,305.17,166.65,112.29,75.21,58.49,48.98,39.06,358.3,36.55
170,367.18,365.81,304.44,166.49,112.22,75.15,58.45,48.94,39.07,357.92,36.54
171,367.24,365.09,303.39,166.34,112.11,75.11,58.44,48.94,39.04,356.99,36.53
172,367.27,364.49,302.34,166.25,112.04,75.05,58.46,48.91,38.99,355.31,36.52
173,367.21,364.12,301.65,166.12,111.99,75.0,58.46,48.81,38.95,353.46,36.52
174,367.16,363.8,300.88,165.99,111.94,74.99,58.47,48.79,38.91,354.02,36.52
175,367.07,363.51,300.08,165.77,111.87,74.93,58.44,48.76,38.88,355.37,36.5
176,367.0,363.21,299.29,165.53,111.8,74.88,58.39,48.68,38.9,355.5,36.48
177,366.93,362.89,298.54,165.29,111.74,74.85,58.35,48.67,38.94,354.77,36.48
178,366.86,362.56,297.78,165.07,111.68,74.81,58.37,48.76,39.0,354.11,36.47
179,366.78,362.21,296.98,164.82,111.63,74.79,58.44,48.83,39.06,353.97,36.48
180,366.63,361.78,295.83,164.55,111.5,74.76,58.45,48.9,39.12,353.98,36.47
181,366.47,361.35,294.67,164.35,111.36,74.75,58.37,48.93,39.13,353.76,36.43
182,366.36,361.02,293.96,164.07,111.27,74.71,58.32,48.9,39.1,353.16,36.48
183,366.18,360.69,293.26,163.82,111.22,74.68,58.27,48.84,39.06,354.26,36.48
184,366.01,360.46,292.63,163.7,111.16,74.64,58.2,48.76,39.01,355.98,36.46
185,365.85,360.27,292.15,163.55,111.11,74.6,58.16,48.73,38.98,356.14,36.46
186,365.71,360.05,291.81,163.29,111.04,74.57,58.11,48.69,38.94,356.17,36.45
187,365.59,359.89,291.52,162.99,110.96,74.51,58.04,48.59,38.89,355.49,36.45
188,365.51,359.79,291.22,162.78,110.88,74.46,57.99,48.54,38.84,354.63,36.42
189,365.35,359.6,290.6,162.49,110.75,74.41,57.94,48.5,38.75,352.95,36.39
190,365.19,359.37,289.79,162.21,110.61,74.36,57.91,48.5,38.68,350.69,36.35
191,365.06,359.16,289.16,161.83,110.48,74.3,57.86,48.42,38.64,347.57,36.34
192,364.92,358.92,288.51,161.4,110.33,74.22,57.79,48.32,38.59,345.85,36.32
193,364.81,358.6,287.88,161.02,110.2,74.14,57.79,48.25,38.56,345.48,36.29
194,364.71,358.21,287.28,160.74,110.05,74.07,57.88,48.27,38.59,346.66,36.3
195,364.63,357.74,286.81,160.57,109.94,74.02,58.02,48.32,38.67,347.36,36.34
196,364.56,357.47,286.43,160.35,109.85,73.96,58.18,48.45,38.81,347.84,36.4
197,364.48,357.44,286.1,160.16,109.76,73.91,58.35,48.58,38.96,348.14,36.49
198,364.32,357.53,285.72,160.01,109.66,73.9,58.61,48.74,39.22,348.53,36.63
199,364.16,357.59,285.3,159.89,109.6,73.89,58.93,48.93,39.5,348.78,36.8
200,364.06,357.59,285.05,159.9,109.62,73.92,59.21,49.2,39.73,348.93,36.95
201,364.01,357.63,284.94,159.94,109.65,73.97,59.45,49.43,39.95,348.98,37.1
202,363.95,357.65,284.9,160.03,109.71,74.01,59.75,49.66,40.23,348.78,37.28
203,363.9,357.68,284.83,160.24,109.79,74.1,60.04,50.05,40.53,348.66,37.48
204,363.85,357.73,284.77,160.49,109.92,74.22,60.38,50.41,40.85,349.11,37.71
205,363.81,357.83,284.69,160.72,110.07,74.37,60.73,50.77,41.16,349.64,37.96
206,363.76,358.0,284.74,160.95,110.25,74.53,61.07,51.12,41.47,349.99,38.22
207,363.73,358.21,284.83,161.2,110.45,74.68,61.38,51.39,41.77,350.59,38.49
208,363.68,358.53,285.01,161.35,110.73,74.84,61.76,51.62,42.17,351.03,38.93
209,363.66,358.84,285.19,161.48,111.01,74.95,62.11,51.74,42.55,351.34,39.42
210,363.66,359.02,285.35,161.6,111.18,75.11,62.31,51.97,42.81,352.03,39.75
211,363.65,359.18,285.56,161.71,111.36,75.27,62.54,52.2,43.05,352.6,40.1
212,363.66,359.32,285.55,161.87,111.53,75.43,62.77,52.4,43.3,353.47,40.47
213,363.67,359.49,285.53,162.07,111.72,75.6,62.99,52.6,43.54,354.14,40.85
214,363.68,359.64,285.52,162.25,111.9,75.78,63.2,52.79,43.78,354.91,41.24
215,363.68,359.8,285.61,162.4,112.08,75.97,63.45,53.01,44.0,355.72,41.66
216,363.7,360.04,285.85,162.45,112.37,76.1,63.72,53.12,44.32,356.08,42.29
217,363.69,360.27,286.19,162.52,112.66,76.28,64.03,53.32,44.62,356.42,42.95
218,363.69,360.44,286.39,162.65,112.84,76.46,64.22,53.51,44.83,356.82,43.39
219,363.68,360.64,286.52,162.79,113.03,76.64,64.43,53.77,45.06,357.2,43.85
