Time,TC1_tip,TC_9.5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
367,362.6,354.33,361.97,353.84,163.8,63.07,53.76,361.54,361.09,248.57,108.06,26.26,27.42,361.35
368,362.57,355.62,361.88,353.83,163.7,63.05,53.76,361.5,361.02,248.51,107.97,26.26,27.42,361.29
369,362.55,356.93,361.8,353.83,163.52,63.03,53.77,361.46,360.93,248.49,107.9,26.26,27.42,361.24
370,362.49,356.87,361.71,353.82,163.47,63.05,53.75,361.38,360.86,248.46,108.06,26.27,27.42,361.12
371,362.41,356.58,361.63,353.8,163.4,63.12,53.76,361.3,360.83,248.45,108.15,26.26,27.42,360.99
372,362.38,356.18,361.6,353.77,163.39,63.14,53.76,361.25,360.8,248.45,108.28,26.27,27.42,360.91
373,362.32,356.12,361.56,353.72,163.39,63.15,53.76,361.2,360.79,248.44,108.34,26.25,27.42,360.86
374,362.23,355.13,361.52,353.64,163.46,63.18,53.76,361.15,360.79,248.39,108.52,26.26,27.42,360.82
375,362.16,351.81,361.49,353.55,163.67,63.21,53.76,361.09,360.77,248.31,108.75,26.27,27.41,360.8
376,362.11,347.57,361.45,353.46,163.85,63.24,53.76,361.04,360.74,248.15,108.83,26.26,27.42,360.78
377,362.07,344.01,361.41,353.38,163.92,63.25,53.78,360.98,360.69,247.93,108.77,26.26,27.42,360.75
378,362.02,342.74,361.37,353.28,163.94,63.27,53.8,360.93,360.66,247.77,108.73,26.27,27.42,360.71
379,361.98,341.06,361.3,353.16,163.92,63.32,53.8,360.86,360.61,247.5,108.73,26.26,27.43,360.64
380,361.95,339.21,361.27,353.07,163.94,63.35,53.81,360.82,360.56,247.22,108.65,26.27,27.43,360.58
381,361.92,337.08,361.23,352.94,163.9,63.37,53.83,360.77,360.53,246.89,108.68,26.26,27.43,360.52
382,361.88,335.81,361.2,352.79,163.85,63.38,53.84,360.72,360.49,246.55,108.66,26.26,27.43,360.48
383,361.84,335.26,361.17,352.59,163.71,63.38,53.85,360.67,360.45,246.2,108.53,26.26,27.42,360.45
384,361.8,334.26,361.14,352.34,163.55,63.39,53.86,360.62,360.42,245.83,108.41,26.26,27.42,360.43
385,361.76,333.3,361.11,352.11,163.42,63.39,53.86,360.59,360.4,245.58,108.37,26.26,27.43,360.4
386,361.75,331.7,361.09,351.91,163.29,63.39,53.89,360.55,360.37,245.24,108.43,26.26,27.43,360.32
387,361.75,331.02,361.08,351.72,163.1,63.41,53.9,360.52,360.3,244.96,108.64,26.27,27.42,360.17
388,361.72,332.16,361.03,351.49,163.01,63.51,53.9,360.45,360.19,244.84,109,26.27,27.43,360.06
389,361.7,334.02,360.97,351.31,163.11,63.64,53.93,360.4,360.06,244.77,109.2,26.27,27.42,360.04
390,361.69,336.39,360.93,351.2,163.2,63.7,53.94,360.35,359.96,244.65,109.36,26.26,27.42,360.04
391,361.66,338.52,360.89,351.1,163.27,63.73,53.97,360.31,359.86,244.47,109.39,26.26,27.43,359.98
392,361.59,339.32,360.85,351,163.37,63.77,54,360.27,359.81,244.37,109.42,26.26,27.41,359.93
393,361.49,339.93,360.83,350.9,163.49,63.82,54.03,360.24,359.75,244.22,109.51,26.26,27.42,359.89
394,361.4,340.6,360.8,350.8,163.51,63.83,54.06,360.19,359.72,244.07,109.47,26.27,27.42,359.86
395,361.32,341.04,360.76,350.72,163.43,63.9,54.08,360.15,359.68,243.87,109.51,26.27,27.42,359.82
396,361.25,341.56,360.71,350.66,163.29,63.95,54.1,360.1,359.63,243.65,109.58,26.26,27.41,359.74
397,361.15,341.78,360.65,350.59,163.39,64.07,54.15,360.03,359.54,243.49,109.86,26.26,27.41,359.69
398,361.04,342.95,360.6,350.52,163.68,64.25,54.22,359.96,359.43,243.38,110.25,26.26,27.41,359.61
399,360.97,344.17,360.56,350.48,163.97,64.46,54.29,359.91,359.36,243.34,110.53,26.26,27.4,359.57
400,360.89,345.44,360.52,350.45,164.34,64.77,54.39,359.88,359.24,243.29,110.98,26.25,27.41,359.54
401,360.85,346.75,360.5,350.39,164.78,65.15,54.53,359.85,359.19,243.3,111.53,26.25,27.4,359.53
402,360.82,347.61,360.46,350.27,165.21,65.56,54.7,359.8,359.16,243.38,112.01,26.26,27.41,359.51
403,360.8,348.32,360.42,350.12,165.6,65.96,54.88,359.75,359.15,243.49,112.51,26.26,27.41,359.5
404,360.77,349.47,360.37,350.02,166.02,66.4,55.09,359.72,359.14,243.68,113.03,26.26,27.4,359.48
405,360.72,350.73,360.28,349.98,166.67,67.01,55.44,359.65,359.13,243.89,113.44,26.27,27.41,359.43
406,360.68,351.3,360.19,349.99,167.23,67.63,55.82,359.6,359.12,244.03,113.6,26.27,27.41,359.38
407,360.67,351.71,360.15,350,167.52,68.02,56.1,359.56,359.12,244.24,113.84,26.27,27.41,359.34
408,360.66,351.99,360.09,350.03,167.74,68.4,56.4,359.51,359.11,244.42,113.97,26.27,27.41,359.32
409,360.66,352.38,360.06,350.09,167.95,68.8,56.71,359.46,359.1,244.62,114.15,26.26,27.41,359.31
410,360.66,352.64,360.01,350.15,168.13,69.25,57.04,359.42,359.11,244.87,114.58,26.26,27.41,359.29
411,360.65,352.7,359.98,350.25,168.38,69.74,57.4,359.39,359.12,245.25,115.16,26.27,27.41,359.28
412,360.65,352.77,359.93,350.36,168.7,70.22,57.78,359.35,359.13,245.68,115.65,26.27,27.4,359.25
413,360.65,352.84,359.89,350.51,169.04,70.65,58.19,359.3,359.13,245.94,115.93,26.27,27.4,359.23
414,360.63,353.14,359.85,350.77,169.54,71.25,58.82,359.25,359.12,246.27,116.29,26.26,27.41,359.22
415,360.63,353.58,359.81,351.07,170.11,71.82,59.48,359.2,359.13,246.57,116.74,26.26,27.41,359.21
416,360.62,354.62,359.79,351.27,170.43,72.16,59.94,359.17,359.13,246.88,117.06,26.26,27.4,359.19
417,360.61,355.99,359.75,351.49,170.89,72.51,60.4,359.13,359.14,247.22,117.49,26.27,27.4,359.19
418,360.61,357.36,359.73,351.71,171.27,72.87,60.89,359.1,359.17,247.57,117.93,26.27,27.4,359.17
419,360.61,358.51,359.72,351.95,171.5,73.25,61.38,359.06,359.19,247.91,118.35,26.27,27.4,359.17
420,360.6,359,359.69,352.16,171.75,73.69,61.89,359.03,359.2,248.15,118.71,26.27,27.4,359.16
421,360.59,359.48,359.67,352.37,172.09,74.17,62.41,358.99,359.24,248.52,119.33,26.26,27.41,359.16
422,360.59,359.86,359.65,352.56,172.48,74.66,62.94,358.96,359.26,248.91,119.87,26.26,27.4,359.14
423,360.59,359.72,359.63,352.76,172.87,75.13,63.5,358.93,359.29,249.28,120.23,26.27,27.4,359.13
424,360.58,359.55,359.59,353.06,173.35,75.73,64.35,358.87,359.32,249.63,120.54,26.27,27.41,359.12
425,360.58,359.15,359.57,353.36,173.9,76.29,65.22,358.82,359.37,249.95,120.77,26.27,27.41,359.12
426,360.58,359.12,359.56,353.56,174.31,76.64,65.8,358.79,359.39,250.28,121.07,26.27,27.4,359.13
427,360.58,359.37,359.54,353.76,174.58,76.94,66.4,358.76,359.41,250.49,121.19,26.27,27.41,359.12
428,360.58,359.96,359.53,353.97,174.76,77.28,66.99,358.73,359.43,250.76,121.5,26.27,27.4,359.11
429,360.58,360.25,359.52,354.18,175,77.66,67.6,358.7,359.47,251.03,121.88,26.27,27.42,359.12
430,360.57,360.5,359.5,354.38,175.45,78.06,68.21,358.67,359.5,251.32,122.35,26.28,27.41,359.12
431,360.55,360.74,359.49,354.59,175.83,78.46,68.83,358.64,359.53,251.63,122.77,26.29,27.42,359.12
432,360.55,361.06,359.47,354.78,176.07,78.87,69.46,358.61,359.56,251.99,123.08,26.28,27.41,359.11
433,360.52,361.52,359.46,355.07,176.17,79.39,70.41,358.56,359.59,252.4,123.2,26.27,27.41,359.1
434,360.49,361.89,359.45,355.36,176.33,79.87,71.36,358.52,359.6,252.7,123.29,26.27,27.4,359.09
435,360.46,362.29,359.44,355.54,176.53,80.18,71.99,358.49,359.63,253.14,123.56,26.27,27.4,359.09
436,360.45,362.58,359.43,355.73,176.88,80.52,72.62,358.46,359.66,253.58,123.95,26.27,27.4,359.09
437,360.42,362.85,359.41,355.92,177.32,80.85,73.25,358.44,359.69,254.01,124.29,26.26,27.4,359.07
438,360.4,363.1,359.41,356.09,177.78,81.18,73.88,358.4,359.71,254.39,124.65,26.27,27.4,359.07
439,360.37,363.59,359.4,356.29,178.32,81.58,74.54,358.37,359.74,254.81,125.17,26.28,27.4,359.06
440,360.35,364.19,359.39,356.48,178.9,82.02,75.19,358.35,359.77,255.24,125.81,26.27,27.39,359.05
441,360.31,364.62,359.38,356.76,179.67,82.75,76.18,358.31,359.78,255.5,126.26,26.27,27.4,359.04
442,360.29,365.28,359.37,357.03,180.35,83.53,77.19,358.28,359.81,255.91,126.96,26.27,27.39,359.02
443,360.26,365.87,359.36,357.21,180.74,84.11,77.89,358.26,359.83,256.34,127.69,26.27,27.39,359.02
444,360.23,366.34,359.35,357.38,181.08,84.6,78.58,358.21,359.86,256.73,128.33,26.28,27.39,359
445,360.22,366.62,359.34,357.56,181.36,85.04,79.27,358.2,359.88,257.08,128.74,26.27,27.39,358.99
446,360.18,366.6,359.33,357.73,181.46,85.41,79.96,358.16,359.9,257.34,128.78,26.26,27.38,358.97
447,360.15,366.69,359.32,357.9,181.64,85.75,80.65,358.13,359.92,257.59,128.85,26.27,27.39,358.96
448,360.13,366.6,359.31,358.06,181.84,86.1,81.34,358.11,359.94,257.76,128.9,26.28,27.4,358.94
449,360.11,366.56,359.29,358.23,182,86.45,82.02,358.09,359.97,258.01,129.14,26.28,27.4,358.93
450,360.08,366.47,359.28,358.4,182.26,86.8,82.7,358.05,359.99,258.24,129.49,26.28,27.4,358.91
451,360.05,366.29,359.27,358.64,182.52,87.35,83.71,358.02,360.01,258.5,129.76,26.28,27.4,358.89
452,360.01,366.15,359.25,358.87,182.59,87.9,84.72,357.98,360.04,258.74,130,26.27,27.41,358.86
453,359.98,366.07,359.24,359.02,182.66,88.24,85.39,357.96,360.05,258.99,130.18,26.27,27.41,358.85
454,359.96,366.08,359.23,359.17,182.79,88.58,86.07,357.93,360.07,259.24,130.37,26.27,27.41,358.85
455,359.94,365.95,359.22,359.32,182.95,88.96,86.75,357.9,360.1,259.41,130.61,26.28,27.42,358.83
456,359.91,365.86,359.21,359.46,183.18,89.33,87.41,357.88,360.12,259.71,130.91,26.28,27.42,358.81
457,359.88,366.18,359.2,359.61,183.38,89.66,88.07,357.85,360.15,260.02,131.09,26.28,27.43,358.79
458,359.86,366.69,359.19,359.76,183.66,90.01,88.75,357.83,360.16,260.26,131.25,26.28,27.43,358.78
459,359.82,367.15,359.18,359.97,183.96,90.52,89.73,357.78,360.18,260.43,131.3,26.27,27.42,358.76
460,359.78,367.46,359.16,360.17,184.12,91.05,90.7,357.75,360.21,260.54,131.29,26.28,27.43,358.73
461,359.75,367.66,359.15,360.31,184.22,91.42,91.36,357.73,360.22,260.63,131.46,26.27,27.42,358.72
462,359.73,367.75,359.14,360.44,184.3,91.85,92,357.68,360.24,260.72,131.73,26.28,27.43,358.71
463,359.7,367.97,359.12,360.57,184.45,92.3,92.65,357.66,360.27,260.92,132.15,26.28,27.42,358.68
464,359.67,368.11,359.12,360.7,184.62,92.73,93.31,357.63,360.29,261.12,132.44,26.27,27.42,358.67
465,359.65,368.54,359.11,360.82,184.92,93.11,93.97,357.62,360.31,261.34,132.81,26.27,27.41,358.66
466,359.63,368.87,359.1,360.96,185.21,93.48,94.63,357.59,360.34,261.55,133.04,26.27,27.41,358.65
467,359.6,368.84,359.09,361.07,185.54,93.86,95.26,357.56,360.37,261.72,133.25,26.27,27.41,358.61
468,359.56,369.03,359.08,361.19,185.93,94.25,95.91,357.53,360.4,261.89,133.5,26.26,27.4,358.58
469,359.53,369.27,359.06,361.37,186.36,94.85,96.88,357.48,360.42,262,133.71,26.27,27.4,358.56
470,359.49,369.44,359.05,361.55,186.66,95.43,97.84,357.43,360.46,262.16,134.02,26.27,27.39,358.52
471,359.46,369.55,359.03,361.66,186.77,95.74,98.47,357.39,360.49,262.31,134.19,26.28,27.4,358.5
472,359.43,369.53,359.04,361.8,186.76,96.01,99.09,357.38,360.52,262.44,134.34,26.28,27.4,358.49
473,359.4,369.55,359.02,361.93,186.62,96.25,99.68,357.33,360.55,262.59,134.28,26.28,27.4,358.47
474,359.37,369.45,359.01,362.06,186.61,96.47,100.25,357.31,360.59,262.82,134.37,26.28,27.4,358.45
475,359.34,369.46,359.01,362.19,186.66,96.72,100.82,357.29,360.62,263.11,134.53,26.28,27.4,358.43
476,359.3,369.64,358.99,362.31,186.78,97.01,101.37,357.25,360.64,263.28,134.73,26.28,27.39,358.4
477,359.27,369.93,358.99,362.43,187.15,97.37,101.93,357.23,360.66,263.55,135.22,26.28,27.39,358.38
478,359.22,370.17,358.98,362.62,187.63,97.96,102.78,357.19,360.69,263.81,135.55,26.28,27.39,358.35
479,359.17,370.24,358.97,362.8,187.99,98.6,103.63,357.15,360.72,264.05,135.94,26.28,27.39,358.32
480,359.13,370.19,358.96,362.93,188.05,99.04,104.19,357.14,360.75,264.27,136.27,26.28,27.38,358.29
481,359.11,370.21,358.96,363.06,188.15,99.42,104.76,357.1,360.78,264.52,136.46,26.28,27.39,358.27
482,359.07,370.25,358.95,363.19,188.47,99.87,105.32,357.07,360.81,264.76,136.8,26.29,27.39,358.25
483,359.04,370.53,358.95,363.32,188.95,100.36,105.9,357.05,360.83,264.93,137.18,26.29,27.4,358.23
484,359,371.03,358.94,363.45,189.38,100.86,106.49,357.03,360.86,265.14,137.7,26.29,27.4,358.21
485,358.96,371.46,358.93,363.58,189.82,101.35,107.09,357,360.88,265.34,138.26,26.28,27.4,358.18
486,358.94,372.04,358.92,363.69,190.22,101.86,107.68,356.98,360.91,265.61,139,26.29,27.4,358.16
487,358.88,372.47,358.91,363.87,190.73,102.6,108.58,356.93,360.94,265.9,139.45,26.28,27.41,358.12
488,358.82,372.42,358.89,364.04,190.9,103.15,109.47,356.88,360.96,266.14,139.51,26.29,27.41,358.09
489,358.78,372.43,358.89,364.17,191.03,103.49,110.04,356.85,360.99,266.41,139.63,26.29,27.41,358.07
490,358.74,372.54,358.88,364.28,191.36,103.89,110.62,356.83,361.02,266.61,139.85,26.3,27.42,358.04
491,358.7,372.83,358.87,364.4,191.72,104.34,111.21,356.8,361.04,266.96,140.31,26.3,27.42,358.01
492,358.67,373.31,358.87,364.53,192.13,104.84,111.8,356.77,361.07,267.33,141.01,26.29,27.43,358
493,358.64,373.83,358.85,364.64,192.57,105.37,112.39,356.74,361.11,267.7,141.73,26.29,27.41,357.97
494,358.6,374.12,358.85,364.78,192.86,105.89,112.99,356.72,361.14,268.02,142.17,26.3,27.42,357.96
495,358.55,374.23,358.85,364.96,193.02,106.44,113.86,356.68,361.17,268.27,142.27,26.29,27.42,357.93
496,358.5,374.39,358.83,365.13,193.18,106.82,114.7,356.63,361.2,268.47,142.15,26.3,27.42,357.89
497,358.45,374.32,358.82,365.26,193.3,107.05,115.26,356.61,361.23,268.56,142.03,26.29,27.42,357.87
498,358.42,374.06,358.82,365.37,193.42,107.32,115.81,356.57,361.26,268.65,142.01,26.3,27.42,357.85
499,358.39,373.82,358.81,365.49,193.59,107.61,116.36,356.56,361.3,268.7,142.07,26.29,27.42,357.82
500,358.36,373.62,358.81,365.61,193.74,107.94,116.91,356.54,361.33,268.78,142.2,26.29,27.42,357.81
501,358.33,373.72,358.8,365.73,193.74,108.25,117.44,356.51,361.36,268.9,142.28,26.29,27.42,357.78
502,358.28,374.06,358.79,365.84,193.86,108.53,117.96,356.47,361.4,269.04,142.41,26.3,27.43,357.76
503,358.25,374.47,358.79,365.95,194.12,108.84,118.49,356.45,361.44,269.17,142.68,26.3,27.43,357.74
504,358.22,374.6,358.78,366.06,194.31,109.16,119,356.41,361.46,269.26,142.77,26.3,27.42,357.71
505,358.16,374.38,358.77,366.21,194.51,109.57,119.75,356.37,361.49,269.46,142.86,26.29,27.41,357.68
506,358.11,374.37,358.76,366.37,194.82,109.96,120.5,356.33,361.53,269.67,142.97,26.3,27.42,357.65
507,358.08,374.84,358.75,366.48,195.11,110.24,120.99,356.31,361.56,269.87,143.23,26.29,27.42,357.63
508,358.04,375.48,358.73,366.57,195.5,110.6,121.48,356.27,361.6,270.05,143.73,26.3,27.41,357.6
509,358.02,376.04,358.73,366.68,195.83,110.98,121.98,356.25,361.64,270.2,144.23,26.29,27.41,357.58
510,357.98,376.29,358.73,366.78,196.04,111.31,122.47,356.23,361.68,270.33,144.59,26.29,27.4,357.57
511,357.95,376.26,358.71,366.89,196.23,111.67,122.95,356.19,361.71,270.42,144.84,26.29,27.4,357.54
512,357.92,376.07,358.7,367,196.55,112.05,123.45,356.17,361.75,270.59,145.27,26.29,27.4,357.51
513,357.87,375.96,358.7,367.17,196.77,112.63,124.19,356.12,361.79,270.73,145.53,26.3,27.4,357.48
514,357.82,375.82,358.68,367.34,196.94,113.18,124.94,356.07,361.83,270.82,145.79,26.3,27.4,357.44
515,357.79,375.86,358.68,367.45,196.92,113.57,125.43,356.05,361.87,270.95,146,26.3,27.4,357.42
516,357.75,376.02,358.67,367.56,196.83,113.98,125.93,356.02,361.91,271.17,146.26,26.3,27.39,357.4
517,357.72,376.17,358.66,367.69,196.78,114.4,126.42,355.98,361.96,271.44,146.58,26.3,27.4,357.37
518,357.69,376.26,358.66,367.8,196.98,114.88,126.93,355.95,361.99,271.65,146.94,26.3,27.38,357.35
519,357.65,376.39,358.65,367.92,197.28,115.35,127.44,355.93,362.03,272,147.44,26.29,27.38,357.32
520,357.63,376.72,358.64,368.03,197.51,115.85,127.94,355.9,362.07,272.32,148.14,26.29,27.38,357.3
521,357.58,376.99,358.63,368.15,197.8,116.33,128.44,355.86,362.11,272.57,148.59,26.3,27.39,357.27
522,357.53,377.15,358.62,368.31,198.06,116.92,129.18,355.82,362.16,272.73,148.71,26.3,27.39,357.23
523,357.47,377.26,358.6,368.49,198.2,117.39,129.92,355.77,362.2,272.87,148.81,26.31,27.39,357.19
524,357.43,377.19,358.6,368.6,198.26,117.79,130.42,355.74,362.25,273.06,149.06,26.31,27.39,357.17
525,357.41,376.89,358.59,368.71,198.54,118.29,130.9,355.72,362.27,273.23,149.47,26.3,27.38,357.15
526,357.36,376.85,358.58,368.81,198.91,118.83,131.39,355.69,362.32,273.55,150.18,26.31,27.38,357.13
527,357.32,377.37,358.57,368.92,199.28,119.29,131.9,355.66,362.36,273.8,150.57,26.3,27.38,357.11
528,357.29,377.84,358.56,369.02,199.57,119.63,132.39,355.64,362.4,273.95,150.58,26.3,27.38,357.08
529,357.25,378.07,358.57,369.13,199.8,119.92,132.88,355.61,362.45,274.03,150.59,26.31,27.39,357.05
530,357.22,378.05,358.56,369.23,199.97,120.17,133.39,355.59,362.49,274.04,150.52,26.3,27.38,357.03
531,357.19,378,358.56,369.34,200,120.39,133.88,355.56,362.54,274.03,150.49,26.31,27.38,357.01
532,357.14,378.18,358.55,369.49,200.17,120.73,134.58,355.52,362.57,274.04,150.48,26.31,27.38,356.98
533,357.09,378.51,358.54,369.64,200.23,121.07,135.28,355.48,362.62,274.05,150.48,26.32,27.38,356.94
534,357.04,378.74,358.53,369.72,200.2,121.27,135.72,355.44,362.67,274.06,150.46,26.31,27.38,356.92
535,357,378.91,358.52,369.81,200.16,121.49,136.16,355.42,362.71,274.02,150.56,26.31,27.38,356.89
536,356.98,379.04,358.52,369.91,200.25,121.71,136.6,355.4,362.76,274.01,150.74,26.32,27.38,356.88
537,356.95,378.84,358.51,369.99,200.44,121.97,137.02,355.37,362.81,274.09,151.12,26.32,27.38,356.84
538,356.92,378.57,358.5,370.08,200.61,122.3,137.45,355.34,362.84,274.21,151.44,26.32,27.38,356.82
539,356.88,378.31,358.49,370.16,200.57,122.62,137.88,355.31,362.88,274.26,151.55,26.32,27.38,356.8
540,356.83,377.9,358.49,370.29,200.59,123.13,138.51,355.27,362.92,274.45,151.91,26.32,27.38,356.77
541,356.78,377.73,358.47,370.4,201,123.59,139.13,355.22,362.98,274.67,152.25,26.32,27.38,356.73
542,356.73,377.89,358.46,370.48,201.27,123.9,139.55,355.19,363.02,274.86,152.49,26.32,27.38,356.69
543,356.71,378.06,358.45,370.58,201.49,124.22,139.98,355.17,363.06,274.97,152.77,26.32,27.38,356.67
544,356.67,378.3,358.45,370.67,201.68,124.56,140.42,355.13,363.1,275.04,153.09,26.32,27.38,356.65
545,356.64,378.35,358.44,370.75,201.81,124.91,140.83,355.11,363.15,275.12,153.38,26.31,27.38,356.62
546,356.6,378.41,358.43,370.84,201.75,125.26,141.24,355.07,363.17,275.22,153.54,26.32,27.38,356.6
547,356.57,378.4,358.42,370.94,201.72,125.59,141.64,355.05,363.22,275.4,153.75,26.31,27.37,356.58
548,356.53,378.4,358.43,371.05,201.62,125.87,142.04,355.03,363.26,275.54,153.83,26.32,27.38,356.56
549,356.51,378.9,358.42,371.14,201.55,126.1,142.43,355,363.31,275.59,153.84,26.32,27.36,356.53
550,356.45,379.32,358.41,371.28,201.77,126.33,142.99,354.95,363.35,275.53,153.94,26.31,27.36,356.5
551,356.41,379.5,358.4,371.41,201.98,126.62,143.57,354.92,363.4,275.49,153.96,26.31,27.36,356.46
552,356.38,379.73,358.4,371.5,202.18,126.89,143.95,354.89,363.44,275.53,154,26.31,27.36,356.45
553,356.35,379.94,358.39,371.57,202.43,127.18,144.32,354.86,363.48,275.56,154.15,26.32,27.36,356.42
554,356.31,380.15,358.38,371.67,202.5,127.58,144.72,354.85,363.53,275.7,154.68,26.32,27.37,356.39
555,356.29,380.44,358.38,371.76,202.55,128.05,145.09,354.82,363.57,275.95,155.31,26.32,27.37,356.38
556,356.25,380.68,358.38,371.84,202.85,128.57,145.47,354.8,363.61,276.17,155.94,26.32,27.37,356.36
557,356.22,380.81,358.37,371.92,203.18,129.06,145.84,354.76,363.66,276.36,156.38,26.32,27.37,356.33
558,356.17,380.92,358.37,372.03,203.47,129.56,146.43,354.72,363.71,276.51,156.28,26.32,27.37,356.3
559,356.12,380.86,358.36,372.14,203.64,129.8,147.01,354.68,363.75,276.6,156.13,26.33,27.37,356.26
560,356.09,380.69,358.35,372.23,203.84,129.94,147.39,354.66,363.79,276.62,156.1,26.32,27.37,356.24
561,356.06,380.45,358.34,372.31,204.09,130.15,147.76,354.63,363.83,276.64,156.19,26.32,27.37,356.22
562,356.03,380.35,358.34,372.39,204.36,130.39,148.12,354.6,363.89,276.64,156.47,26.33,27.37,356.2
563,355.99,380.39,358.33,372.47,204.51,130.63,148.51,354.57,363.93,276.63,156.63,26.32,27.37,356.17
564,355.96,380.39,358.33,372.55,204.68,130.89,148.87,354.55,363.97,276.66,156.8,26.32,27.37,356.14
565,355.93,380.34,358.32,372.62,204.82,131.16,149.23,354.52,364.01,276.67,156.94,26.32,27.37,356.13
566,355.9,380.2,358.31,372.69,204.92,131.41,149.59,354.49,364.05,276.7,157.12,26.33,27.37,356.1
567,355.85,380.15,358.31,372.8,205.12,131.89,150.12,354.45,364.08,276.77,157.37,26.32,27.36,356.07
568,355.8,380.13,358.3,372.91,205.33,132.52,150.65,354.41,364.14,276.96,157.9,26.32,27.37,356.03
569,355.78,380.17,358.3,372.99,205.6,132.98,151,354.39,364.18,277.2,158.38,26.33,27.37,356.01
570,355.74,380.41,358.29,373.05,205.77,133.39,151.38,354.36,364.22,277.41,158.68,26.32,27.36,355.99
571,355.71,380.43,358.29,373.14,205.86,133.72,151.75,354.34,364.26,277.51,158.79,26.33,27.37,355.97
572,355.68,380.1,358.27,373.21,205.83,134.02,152.13,354.31,364.31,277.55,158.82,26.32,27.36,355.94
573,355.65,379.69,358.28,373.3,205.89,134.3,152.54,354.29,364.36,277.59,158.98,26.33,27.37,355.92
574,355.62,379.38,358.27,373.38,206.03,134.59,152.91,354.26,364.39,277.66,159.11,26.33,27.37,355.91
575,355.59,379.32,358.27,373.46,206.18,134.81,153.29,354.23,364.44,277.84,159.52,26.34,27.37,355.88
576,355.55,379.56,358.26,373.59,206.2,135.09,153.85,354.2,364.48,278.06,159.69,26.32,27.37,355.86
577,355.51,379.68,358.25,373.72,206.16,135.28,154.37,354.14,364.52,278.2,159.55,26.33,27.37,355.82
578,355.47,379.82,358.24,373.8,206.13,135.41,154.72,354.13,364.56,278.31,159.43,26.32,27.37,355.79
579,355.44,379.79,358.24,373.88,206.02,135.53,155.06,354.1,364.6,278.38,159.29,26.33,27.36,355.78
580,355.41,379.63,358.23,373.96,205.91,135.67,155.4,354.07,364.65,278.47,159.15,26.32,27.36,355.75
581,355.39,379.6,358.24,374.05,205.93,135.83,155.73,354.05,364.68,278.53,159.08,26.33,27.37,355.74
582,355.35,379.54,358.22,374.12,205.72,135.99,156.02,354.02,364.73,278.68,159.26,26.34,27.38,355.72
583,355.32,379.65,358.22,374.2,205.71,136.24,156.33,353.99,364.77,278.89,159.65,26.33,27.37,355.69
584,355.29,380.07,358.22,374.29,205.94,136.51,156.63,353.97,364.82,279.11,159.92,26.32,27.37,355.67
585,355.26,380.51,358.21,374.36,206.23,136.78,156.94,353.94,364.86,279.3,160.04,26.34,27.37,355.65
586,355.22,380.99,358.21,374.48,206.63,137.1,157.42,353.91,364.91,279.53,160.17,26.33,27.37,355.62
587,355.18,381.41,358.21,374.61,207.04,137.37,157.88,353.88,364.96,279.72,160.27,26.34,27.38,355.59
588,355.16,381.54,358.22,374.7,207.18,137.55,158.19,353.86,364.99,279.8,160.29,26.35,27.38,355.58
589,355.13,381.73,358.21,374.77,207.24,137.72,158.48,353.84,365.04,279.91,160.3,26.34,27.37,355.56
590,355.1,381.95,358.21,374.85,207.28,137.87,158.75,353.8,365.08,280.06,160.35,26.33,27.36,355.54
591,355.05,382,358.19,374.91,207.55,138.06,159.01,353.78,365.12,280.19,160.68,26.33,27.36,355.51
592,355.03,381.79,358.2,375,207.88,138.3,159.27,353.75,365.17,280.34,161.19,26.33,27.37,355.49
593,355,381.89,358.18,375.06,208.07,138.63,159.55,353.73,365.21,280.6,161.84,26.33,27.36,355.47
594,354.96,382.06,358.18,375.17,208.24,139.2,159.96,353.69,365.25,280.91,162.36,26.34,27.36,355.44
595,354.91,382.31,358.18,375.29,208.81,139.86,160.4,353.65,365.29,281.09,162.79,26.33,27.37,355.42
596,354.88,382.85,358.17,375.34,209.14,140.28,160.68,353.62,365.33,281.38,163.3,26.33,27.36,355.39
597,354.85,383.35,358.17,375.43,209.43,140.64,160.97,353.6,365.38,281.61,163.5,26.34,27.36,355.36
598,354.83,383.85,358.17,375.5,209.66,140.88,161.28,353.58,365.43,281.8,163.61,26.34,27.37,355.34
599,354.8,384.07,358.16,375.58,209.87,141.12,161.58,353.54,365.47,281.94,163.79,26.35,27.37,355.33
600,354.76,384.07,358.15,375.65,209.97,141.37,161.87,353.51,365.52,282.05,163.87,26.34,27.37,355.3
601,354.74,384.27,358.15,375.74,210.13,141.61,162.16,353.5,365.56,282.21,164.02,26.34,27.37,355.27
602,354.71,384.43,358.16,375.82,210.28,141.87,162.45,353.48,365.6,282.31,164.06,26.34,27.37,355.26
603,354.68,384.29,358.15,375.93,210.36,141.97,162.85,353.45,365.63,282.32,163.86,26.34,27.37,355.24
604,354.65,383.81,358.15,376.03,210.4,142.03,163.24,353.41,365.67,282.28,163.76,26.34,27.37,355.21
605,354.61,383.39,358.16,376.1,210.45,142.12,163.49,353.38,365.73,282.27,163.9,26.34,27.37,355.2
