Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
Seconds	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C
														
0	375.94	383.14	379.31	376.4	186.25	67.21	55.53	370.45	380.35	286.26	120.77	25.34	28.49	377.85
1	375.91	382.87	379.29	376.44	186.4	67.16	55.54	370.43	380.37	286.27	120.76	25.35	28.49	377.83
2	375.86	382.57	379.29	376.45	186.53	67.13	55.54	370.42	380.36	286.25	120.67	25.34	28.49	377.8
3	375.82	382.73	379.29	376.48	186.61	67.11	55.55	370.42	380.36	286.16	120.55	25.34	28.49	377.79
4	375.8	382.81	379.28	376.48	186.64	67.1	55.56	370.4	380.35	286.02	120.53	25.34	28.5	377.77
5	375.74	382.7	379.28	376.46	186.63	67.07	55.56	370.36	380.35	285.87	120.47	25.34	28.49	377.73
6	375.69	382.76	379.28	376.41	186.37	66.99	55.55	370.33	380.35	285.78	120.38	25.34	28.49	377.7
7	375.65	383.05	379.27	376.35	186.19	66.91	55.53	370.32	380.35	285.72	120.28	25.35	28.49	377.67
8	375.62	383.19	379.28	376.3	186.08	66.83	55.51	370.31	380.37	285.69	120.26	25.34	28.5	377.65
9	375.59	383.29	379.27	376.27	186.06	66.77	55.5	370.29	380.39	285.74	120.2	25.35	28.5	377.62
10	375.56	383.55	379.27	376.26	186.21	66.72	55.49	370.28	380.42	285.8	120.19	25.35	28.5	377.62
11	375.54	383.69	379.28	376.3	186.33	66.71	55.48	370.26	380.44	285.76	120.19	25.35	28.5	377.61
12	375.5	383.45	379.27	376.32	186.29	66.68	55.46	370.25	380.47	285.68	120.12	25.35	28.5	377.59
13	375.47	383.4	379.27	376.37	186.18	66.65	55.44	370.23	380.5	285.61	120.08	25.35	28.49	377.57
14	375.42	383.1	379.27	376.4	186.21	66.67	55.42	370.21	380.53	285.59	120.12	25.35	28.48	377.55
15	375.37	382.72	379.26	376.37	186.34	66.7	55.41	370.19	380.55	285.55	120.2	25.35	28.47	377.53
16	375.34	382.76	379.27	376.27	186.4	66.71	55.42	370.18	380.57	285.48	120.23	25.35	28.46	377.53
17	375.31	382.88	379.27	376.17	186.46	66.73	55.41	370.15	380.6	285.4	120.29	25.36	28.46	377.51
18	375.28	383.02	379.27	376.09	186.47	66.73	55.41	370.14	380.63	285.27	120.25	25.35	28.46	377.5
19	375.26	382.98	379.27	376	186.5	66.73	55.42	370.12	380.63	285.16	120.21	25.36	28.45	377.49
20	375.25	383.04	379.27	375.94	186.46	66.69	55.4	370.1	380.63	285.07	120.16	25.36	28.45	377.48
21	375.21	383.15	379.28	375.9	186.41	66.67	55.4	370.07	380.62	284.97	120.13	25.35	28.45	377.46
22	375.18	383.35	379.28	375.9	186.37	66.68	55.4	370.06	380.62	284.94	120.14	25.35	28.46	377.44
23	375.15	383.47	379.28	375.96	186.29	66.7	55.39	370.03	380.63	284.96	120.1	25.35	28.46	377.41
24	375.1	383.49	379.28	376.07	186.21	66.71	55.38	370	380.63	284.97	120.07	25.36	28.46	377.37
25	375.07	383.6	379.27	376.14	186.15	66.68	55.38	369.98	380.62	284.96	119.99	25.36	28.46	377.34
26	375.03	383.73	379.27	376.22	186.02	66.61	55.37	369.96	380.62	284.97	119.91	25.37	28.47	377.31
27	375	383.76	379.27	376.26	185.81	66.54	55.36	369.95	380.61	284.95	119.82	25.36	28.46	377.29
28	374.98	383.65	379.26	376.27	185.5	66.5	55.34	369.93	380.6	284.88	119.64	25.36	28.46	377.26
29	374.95	383.69	379.24	376.22	185.12	66.45	55.31	369.91	380.59	284.8	119.65	25.36	28.47	377.23
30	374.92	383.61	379.25	376.11	184.94	66.49	55.29	369.89	380.57	284.82	119.87	25.36	28.46	377.23
31	374.92	383.53	379.24	375.95	185.02	66.53	55.29	369.87	380.56	284.82	119.96	25.36	28.46	377.21
32	374.89	383.58	379.24	375.74	185.24	66.61	55.28	369.84	380.55	284.84	120.02	25.36	28.46	377.19
33	374.87	383.59	379.24	375.64	185.29	66.68	55.29	369.81	380.54	284.86	120.09	25.36	28.46	377.18
34	374.85	383.48	379.23	375.66	185.33	66.71	55.28	369.8	380.53	284.9	120.07	25.36	28.46	377.17
35	374.84	383.26	379.23	375.73	185.4	66.74	55.3	369.78	380.53	284.97	120.02	25.36	28.47	377.16
36	374.81	383.21	379.23	375.81	185.46	66.76	55.3	369.75	380.54	285	119.98	25.36	28.46	377.16
37	374.78	383.15	379.22	375.88	185.54	66.78	55.31	369.74	380.54	284.98	119.98	25.37	28.47	377.14
38	374.76	383.03	379.24	375.94	185.63	66.81	55.31	369.73	380.53	284.96	120.06	25.37	28.47	377.12
39	374.74	382.97	379.23	375.96	185.43	66.81	55.32	369.72	380.53	284.89	119.89	25.37	28.47	377.12
40	374.73	383.06	379.23	375.95	185.22	66.76	55.31	369.7	380.52	284.84	119.67	25.37	28.47	377.1
41	374.69	383.29	379.22	375.85	184.84	66.66	55.29	369.67	380.52	284.82	119.62	25.37	28.47	377.09
42	374.66	383.39	379.22	375.7	184.76	66.57	55.28	369.64	380.49	284.76	119.47	25.37	28.47	377.08
43	374.63	383.46	379.21	375.64	184.83	66.53	55.26	369.61	380.46	284.71	119.38	25.37	28.47	377.05
44	374.61	383.49	379.2	375.58	184.92	66.53	55.26	369.59	380.45	284.66	119.38	25.37	28.47	377.02
45	374.58	383.45	379.2	375.58	184.99	66.54	55.26	369.58	380.45	284.59	119.37	25.37	28.48	377
46	374.55	383.43	379.19	375.63	185	66.57	55.26	369.55	380.46	284.6	119.39	25.37	28.47	376.98
47	374.54	383.5	379.19	375.69	185.13	66.62	55.27	369.54	380.46	284.63	119.52	25.37	28.47	376.97
48	374.5	383.58	379.19	375.72	185.21	66.68	55.28	369.52	380.47	284.65	119.53	25.37	28.48	376.94
49	374.49	383.33	379.18	375.71	185.26	66.73	55.31	369.5	380.4	284.64	119.48	25.37	28.48	376.89
50	374.66	382.87	379.17	375.67	185.21	66.78	55.34	369.48	380.38	284.73	119.44	25.37	28.49	377.03
51	375.09	382.06	379.17	375.62	185.13	66.77	55.35	369.48	380.29	284.9	119.36	25.38	28.49	377.36
52	375.56	381.25	379.17	375.61	185.01	66.73	55.36	369.51	380.19	285.04	119.19	25.38	28.49	377.51
53	376	380.75	379.18	375.59	184.87	66.69	55.36	369.55	380.05	285.26	119.03	25.38	28.49	377.59
54	376.35	380.39	379.17	375.59	184.8	66.65	55.37	369.6	379.99	285.48	118.95	25.37	28.49	377.64
55	376.62	380.38	379.13	375.56	184.78	66.63	55.38	369.69	379.94	285.63	118.92	25.37	28.49	377.71
56	376.92	380.34	379.12	375.52	184.81	66.62	55.38	369.78	379.86	285.88	118.9	25.37	28.49	377.87
57	377.17	380.13	379.14	375.49	184.79	66.58	55.38	369.86	379.83	286.21	118.86	25.37	28.49	378.04
58	377.42	380.11	379.22	375.46	184.7	66.53	55.38	369.98	379.79	286.53	118.74	25.38	28.49	378.15
59	377.77	379.88	379.3	375.42	184.59	66.46	55.36	370.14	379.77	286.87	118.67	25.38	28.5	378.32
60	378.07	379.87	379.39	375.4	184.62	66.39	55.33	370.29	379.75	287.04	118.61	25.38	28.5	378.43
61	378.23	379.88	379.44	375.39	184.67	66.35	55.32	370.41	379.71	287.21	118.61	25.37	28.5	378.5
62	378.36	379.92	379.48	375.36	184.74	66.3	55.32	370.51	379.69	287.38	118.6	25.38	28.49	378.57
63	378.48	379.91	379.5	375.34	184.72	66.24	55.29	370.62	379.66	287.63	118.56	25.38	28.5	378.62
64	378.56	380.02	379.5	375.31	184.75	66.17	55.27	370.74	379.64	287.81	118.54	25.39	28.49	378.69
65	378.62	379.89	379.52	375.27	184.72	66.12	55.26	370.84	379.61	288.08	118.64	25.38	28.5	378.73
66	378.71	379.77	379.52	375.25	184.73	66.08	55.25	370.95	379.61	288.51	118.69	25.38	28.5	378.78
67	378.8	379.53	379.55	375.25	184.84	66.06	55.21	371.04	379.62	288.75	118.69	25.39	28.5	378.89
68	378.86	379.66	379.63	375.25	184.92	66.05	55.19	371.17	379.62	288.91	118.67	25.39	28.5	378.93
69	378.96	379.9	379.7	375.25	185.02	66.03	55.17	371.3	379.61	288.97	118.61	25.39	28.5	379.02
70	379.01	379.93	379.73	375.27	185.04	65.99	55.15	371.38	379.61	288.99	118.55	25.39	28.5	379.03
71	379.04	379.71	379.75	375.27	185.09	65.96	55.13	371.48	379.62	288.94	118.46	25.39	28.51	379.07
72	379.06	379.9	379.76	375.27	185.27	65.92	55.12	371.55	379.61	288.92	118.55	25.39	28.5	379.07
73	379.09	380.13	379.76	375.24	185.42	65.88	55.11	371.62	379.56	288.92	118.7	25.39	28.5	379.06
74	379.12	380.11	379.77	375.2	185.46	65.84	55.06	371.67	379.55	288.91	118.69	25.4	28.5	379.09
75	379.12	380.16	379.76	375.17	185.53	65.81	55.03	371.72	379.54	288.91	118.77	25.39	28.5	379.09
76	379.13	380.41	379.72	375.14	185.65	65.79	55.01	371.78	379.53	288.95	118.97	25.4	28.49	379.11
77	379.15	380.3	379.69	375.08	185.87	65.78	54.97	371.82	379.49	288.97	119.09	25.4	28.5	379.14
78	379.15	380.42	379.68	375.01	186.11	65.81	54.95	371.85	379.44	288.92	119.16	25.39	28.49	379.17
79	379.17	381.17	379.68	374.97	186.19	65.83	54.92	371.88	379.4	288.78	119.12	25.39	28.5	379.17
80	379.17	381.44	379.64	374.91	186.24	65.86	54.91	371.88	379.38	288.65	119.09	25.39	28.49	379.14
81	379.17	381.13	379.6	374.87	186.3	65.89	54.9	371.91	379.36	288.6	119.1	25.38	28.49	379.12
82	379.17	381.06	379.56	374.85	186.34	65.91	54.89	371.93	379.37	288.53	119.1	25.39	28.49	379.08
83	379.16	380.98	379.56	374.87	186.31	65.91	54.88	371.95	379.41	288.48	119.16	25.39	28.49	379.1
84	379.14	381.22	379.57	374.91	186.08	65.89	54.87	371.97	379.48	288.41	119.02	25.39	28.49	379.13
85	379.12	381.16	379.57	374.95	185.66	65.83	54.85	371.98	379.56	288.35	118.84	25.39	28.49	379.13
86	379.07	381.29	379.59	375.03	185.36	65.72	54.81	372	379.61	288.35	118.73	25.39	28.49	379.08
87	379.03	381.63	379.63	375.17	185.14	65.59	54.77	372.01	379.66	288.37	118.61	25.4	28.5	379.04
88	379.01	382.01	379.66	375.32	185.08	65.53	54.75	372.01	379.68	288.44	118.55	25.39	28.5	379.03
89	379.01	382.34	379.68	375.51	185.23	65.5	54.74	372.01	379.72	288.58	118.76	25.4	28.5	379.07
90	379	382.56	379.7	375.72	185.44	65.49	54.74	372	379.74	288.65	118.89	25.4	28.5	379.09
91	379	383.01	379.7	375.91	185.58	65.46	54.71	372	379.77	288.67	118.88	25.39	28.49	379.1
92	378.98	383.45	379.69	376.05	185.69	65.43	54.69	371.99	379.8	288.72	118.87	25.4	28.49	379.08
93	378.97	383.73	379.69	376.18	185.8	65.45	54.66	371.98	379.82	288.77	118.89	25.4	28.49	379.04
