Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.39,358.73,358.61,359.15,358.48,360.28,358.15,358.81,356.29,331.71,0.1575,19400,3,0.98
1,359.41,358.78,358.62,359.17,358.48,360.3,358.28,359.01,356.33,331.59,0.1575,19400,3,0.98
2,359.48,358.9,358.67,359.21,358.49,360.33,358.45,359.24,356.47,331.52,0.1575,19400,3,0.98
3,359.55,359.03,358.74,359.29,358.53,360.38,358.65,359.43,356.65,331.53,0.1575,19400,3,0.98
4,359.65,359.22,358.84,359.39,358.62,360.46,358.9,359.61,356.93,331.67,0.1575,19400,3,0.98
5,359.74,359.41,358.95,359.46,358.72,360.51,359.15,359.73,357.2,331.87,0.1575,19400,3,0.98
6,359.82,359.51,359.03,359.54,358.81,360.56,359.24,359.88,357.38,332.0,0.1575,19400,3,0.98
7,359.9,359.61,359.11,359.67,358.9,360.61,359.3,360.02,357.55,332.11,0.1575,19400,3,0.98
8,359.95,359.7,359.18,359.76,358.98,360.66,359.38,360.13,357.69,332.19,0.1575,19400,3,0.98
9,360.01,359.78,359.25,359.86,359.07,360.71,359.46,360.24,357.81,332.27,0.1575,19400,3,0.98
10,360.05,359.85,359.31,359.97,359.15,360.76,359.54,360.29,357.93,332.33,0.1575,19400,3,0.98
11,360.09,359.92,359.38,360.06,359.24,360.8,359.62,360.24,358.05,332.38,0.1575,19400,3,0.98
12,360.12,359.98,359.43,360.13,359.31,360.85,359.67,360.21,358.16,332.42,0.1575,19400,3,0.98
13,360.18,360.08,359.51,360.23,359.45,360.93,359.76,360.22,358.29,332.47,0.1575,19400,3,0.98
14,360.25,360.18,359.57,360.32,359.56,361.03,359.89,360.28,358.34,332.59,0.1575,19400,3,0.98
15,360.3,360.23,359.63,360.4,359.64,361.14,359.99,360.36,358.36,332.74,0.1575,19400,3,0.98
16,360.36,360.27,359.69,360.47,359.7,361.22,360.1,360.44,358.39,332.9,0.1575,19400,3,0.98
17,360.41,360.28,359.74,360.53,359.72,361.27,360.22,360.53,358.43,333.04,0.1575,19400,3,0.98
18,360.45,360.31,359.79,360.6,359.71,361.31,360.32,360.66,358.51,333.2,0.1575,19400,3,0.98
19,360.49,360.32,359.83,360.64,359.71,361.32,360.35,360.75,358.55,333.37,0.1575,19400,3,0.98
20,360.51,360.32,359.87,360.69,359.71,361.33,360.34,360.79,358.56,333.54,0.1575,19400,3,0.98
21,360.53,360.29,359.91,360.74,359.73,361.33,360.36,360.73,358.59,333.72,0.1575,19400,3,0.98
22,360.52,360.18,359.96,360.78,359.78,361.36,360.27,360.65,358.7,333.97,0.1575,19400,3,0.98
23,360.52,360.08,359.97,360.82,359.85,361.38,360.1,360.54,358.82,334.23,0.1575,19400,3,0.98
24,360.51,360.06,359.96,360.86,359.9,361.42,360.01,360.42,358.88,334.39,0.1575,19400,3,0.98
25,360.51,360.05,359.95,360.87,359.95,361.45,359.97,360.37,358.97,334.56,0.1575,19400,3,0.98
26,360.54,360.08,359.91,360.88,359.99,361.46,360.02,360.33,359.06,334.71,0.1575,19400,3,0.98
