Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.78,358.95,359.6,360.29,359.45,361.32,358.01,358.55,356.51,331.43,0.1575,25900,100,0.98
1,359.66,358.9,359.55,360.27,359.43,361.29,358.05,358.6,356.68,331.25,0.1575,25900,100,0.98
2,359.51,358.87,359.49,360.24,359.39,361.26,358.13,358.63,356.91,331.06,0.1575,25900,100,0.98
3,359.33,358.85,359.43,360.21,359.35,361.23,358.23,358.64,357.07,330.98,0.1575,25900,100,0.98
4,359.19,358.82,359.39,360.18,359.34,361.21,358.29,358.67,357.18,330.95,0.1575,25900,100,0.98
5,359.11,358.76,359.35,360.16,359.3,361.21,358.32,358.7,357.27,330.96,0.1575,25900,100,0.98
6,359.06,358.72,359.3,360.13,359.28,361.21,358.32,358.75,357.36,330.98,0.1575,25900,100,0.98
7,359.0,358.67,359.23,360.09,359.27,361.18,358.29,358.78,357.46,330.99,0.1575,25900,100,0.98
8,358.97,358.65,359.19,360.04,359.23,361.17,358.27,358.79,357.57,330.99,0.1575,25900,100,0.98
9,358.94,358.6,359.1,359.98,359.19,361.15,358.25,358.78,357.67,331.0,0.1575,25900,100,0.98
10,358.94,358.55,359.03,359.93,359.15,361.14,358.24,358.8,357.75,331.06,0.1575,25900,100,0.98
11,358.92,358.48,358.94,359.85,359.07,361.1,358.26,358.82,357.82,331.24,0.1575,25900,100,0.98
12,358.9,358.43,358.88,359.78,359.01,361.06,358.27,358.85,357.86,331.5,0.1575,25900,100,0.98
13,358.89,358.41,358.85,359.73,358.96,361.04,358.26,358.86,357.86,331.7,0.1575,25900,100,0.98
14,358.88,358.37,358.83,359.7,358.91,361.0,358.23,358.85,357.89,331.93,0.1575,25900,100,0.98
15,358.86,358.34,358.8,359.67,358.87,360.98,358.19,358.85,357.95,332.18,0.1575,25900,100,0.98
16,358.85,358.31,358.77,359.64,358.83,360.95,358.15,358.84,358.05,332.45,0.1575,25900,100,0.98
17,358.83,358.28,358.75,359.6,358.79,360.92,358.12,358.82,358.15,332.7,0.1575,25900,100,0.98
18,358.82,358.26,358.73,359.58,358.75,360.89,358.08,358.82,358.25,332.93,0.1575,25900,100,0.98
19,358.8,358.22,358.7,359.56,358.72,360.85,358.07,358.81,358.34,333.16,0.1575,25900,100,0.98
